year,transect,sta_id,haul_id,month_local,day_local,yrday_local,latitude,longitude,depth_w,species_common_name,length_froz,length_wet,weight_froz,weight_wet,sex,maturity,stomwt_full,stomwt_empty,sealice,comments
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,123,NaN,18,NaN,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,128,NaN,19,NaN,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,117,NaN,14,NaN,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,120,NaN,15,NaN,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,90,NaN,7,NaN,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,127,NaN,19,NaN,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,142,NaN,25,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,130,NaN,23,NaN,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,119,NaN,16,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,127,NaN,19,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,121,NaN,17,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,110,NaN,12,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,113,NaN,12,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,120,NaN,18,NaN,,J,NaN,NaN,NaN,no tail
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,132,NaN,22,NaN,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,132,NaN,23,NaN,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,139,NaN,23,NaN,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,125,NaN,20,NaN,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,124,NaN,17,NaN,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,139,NaN,23,NaN,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,119,NaN,16,NaN,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,114,NaN,13,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,120,NaN,16,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,122,NaN,15,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,0,122,0,14,,J,NaN,NaN,NaN,"stomach examined on board, fish not saved"
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,0,127,0,20,,J,NaN,NaN,NaN,"stomach examined on board, fish not saved"
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,129,NaN,20,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,140,NaN,25,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,129,134,21,22,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,124,NaN,17,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,127,NaN,18,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,147,NaN,31,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,117,NaN,14,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,134,NaN,22,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,0,155,0,36,,J,NaN,NaN,NaN,"stomach examined on board, fish not saved"
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,0,165,0,42,,J,NaN,NaN,NaN,"stomach examined on board, fish not saved"
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,0,150,0,32,,J,NaN,NaN,NaN,"stomach examined on board, fish not saved"
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,0,143,0,28,,J,NaN,NaN,NaN,"stomach examined on board, fish not saved"
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,0,137,0,24,,J,NaN,NaN,NaN,"stomach examined on board, fish not saved"
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,0,131,0,20,,J,NaN,NaN,NaN,"stomach examined on board, fish not saved"
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,123,NaN,16,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,127,NaN,19,NaN,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,125,NaN,20,NaN,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,129,NaN,20,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,123,NaN,18,NaN,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,128,NaN,19,NaN,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,117,NaN,14,NaN,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,127,NaN,18,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,90,NaN,7,NaN,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,137,NaN,23,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,120,NaN,18,NaN,,J,NaN,NaN,NaN,no tail
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,132,NaN,23,NaN,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,152,NaN,33,NaN,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,119,NaN,16,NaN,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,139,NaN,23,NaN,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,121,NaN,17,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,120,NaN,15,NaN,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,114,NaN,13,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,129,NaN,20,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,117,NaN,14,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,123,NaN,16,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,147,NaN,31,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,127,NaN,18,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,119,NaN,16,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,137,NaN,23,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,139,NaN,23,NaN,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,142,NaN,25,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,134,NaN,22,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,122,NaN,15,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,140,NaN,26,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,130,NaN,20,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,136,NaN,22,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,124,NaN,17,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,143,NaN,29,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,124,NaN,17,NaN,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,99,NaN,8,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,128,NaN,20,NaN,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,141,NaN,28,NaN,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,130,NaN,20,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,99,NaN,8,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,119,NaN,15,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,130,NaN,20,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,119,NaN,15,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,123,NaN,16,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,136,NaN,24,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,120,NaN,16,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,128,NaN,20,NaN,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,119,NaN,16,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,130,NaN,23,NaN,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,132,NaN,22,NaN,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,120,NaN,16,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,113,NaN,12,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,110,NaN,12,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,143,NaN,29,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,127,NaN,19,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,124,NaN,17,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,121,NaN,17,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,124,NaN,17,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,140,NaN,25,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,120,NaN,16,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,136,NaN,24,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,123,NaN,16,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,121,NaN,17,NaN,,J,NaN,NaN,0,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,144,146,25,26,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,122,125,16,16,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,118,121,15,16,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,121,124,16,16,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,129,134,21,22,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,120,123,16,18,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,122,127,17,20,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,132,137,22,24,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,102,105,9,10,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,124,128,17,18,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,138,142,25,26,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,143,147,27,28,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,0,116,0,12,,J,NaN,NaN,NaN,"stomach examined on board, fish not saved"
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,120,123,16,18,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,146,149,28,30,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,141,145,27,28,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,118,121,15,16,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,118,120,15,16,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,115,120,15,16,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,142,142,26,28,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,129,134,22,24,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,124,128,17,18,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,134,138,22,24,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,102,105,9,10,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,130,130,21,22,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,143,146,28,30,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,125,126,17,18,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,128,130,17,18,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,125,127,20,22,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,0,155,0,36,,J,NaN,NaN,NaN,"stomach examined on board, fish not saved"
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,132,135,22,22,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,0,112,0,12,,J,NaN,NaN,NaN,"stomach examined on board, fish not saved"
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,118,120,15,16,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,0,150,0,32,,J,NaN,NaN,NaN,"stomach examined on board, fish not saved"
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,0,137,0,24,,J,NaN,NaN,NaN,"stomach examined on board, fish not saved"
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,0,131,0,20,,J,NaN,NaN,NaN,"stomach examined on board, fish not saved"
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,0,127,0,20,,J,NaN,NaN,NaN,"stomach examined on board, fish not saved"
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,138,142,25,26,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,0,116,0,12,,J,NaN,NaN,NaN,"stomach examined on board, fish not saved"
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,111,113,12,14,,J,NaN,NaN,1,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,132,137,22,24,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,144,146,25,26,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,122,125,16,16,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,143,147,27,28,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,121,124,16,16,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,122,127,17,20,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,0,122,0,14,,J,NaN,NaN,NaN,"stomach examined on board, fish not saved"
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,144,150,30,32,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,128,129,18,20,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,133,137,25,26,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,119,119,15,16,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,118,117,15,16,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,124,134,19,20,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,128,130,19,20,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,127,129,18,18,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,141,141,26,26,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,145,149,30,32,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,139,144,28,30,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,126,129,17,18,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,122,125,18,18,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,141,144,28,28,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,130,130,19,20,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,120,122,15,16,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,126,129,20,20,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,0,165,0,42,,J,NaN,NaN,NaN,"stomach examined on board, fish not saved"
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,130,130,20,22,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,114,116,13,14,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,130,133,19,20,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,141,145,30,32,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,140,144,28,30,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,129,134,21,22,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,130,131,19,20,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,141,141,26,26,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,139,144,28,30,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,0,112,0,12,,J,NaN,NaN,NaN,"stomach examined on board, fish not saved"
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,130,130,20,22,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,130,133,19,20,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,126,129,20,20,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,130,131,19,20,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,130,130,19,20,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,141,144,28,28,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,122,125,18,18,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,126,129,17,18,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,114,116,13,14,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,0,143,0,28,,J,NaN,NaN,NaN,"stomach examined on board, fish not saved"
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,124,134,19,20,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,118,117,15,16,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,119,119,15,16,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,133,137,25,26,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,128,129,18,20,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,128,130,19,20,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,127,129,18,18,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,129,134,21,22,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,140,144,28,30,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,141,145,30,32,,J,NaN,NaN,NaN,
2003,Cape_Aialik,AC1,2003054,07,31,212,59.7,-149.4,100.6,Pink,120,122,15,16,,J,NaN,NaN,NaN,
